Train Epoch: 1 [0/78200 (0%)]	Train Loss: 3.897802	Val Loss: 3.867259	Val Acc: 1
Train Epoch: 1 [640/78200 (1%)]	Train Loss: 3.781837	Val Loss: 3.747586	Val Acc: 3
Train Epoch: 1 [1280/78200 (2%)]	Train Loss: 3.582461	Val Loss: 3.608953	Val Acc: 17
Train Epoch: 1 [1920/78200 (2%)]	Train Loss: 3.570324	Val Loss: 3.517705	Val Acc: 20
Train Epoch: 1 [2560/78200 (3%)]	Train Loss: 3.415169	Val Loss: 3.401197	Val Acc: 24
Train Epoch: 1 [3200/78200 (4%)]	Train Loss: 3.203161	Val Loss: 3.279481	Val Acc: 35
Train Epoch: 1 [3840/78200 (5%)]	Train Loss: 3.276298	Val Loss: 3.214076	Val Acc: 33
Train Epoch: 1 [4480/78200 (6%)]	Train Loss: 3.150265	Val Loss: 3.094159	Val Acc: 39
Train Epoch: 1 [5120/78200 (7%)]	Train Loss: 3.081174	Val Loss: 3.049524	Val Acc: 44
Train Epoch: 1 [5760/78200 (7%)]	Train Loss: 2.933113	Val Loss: 2.948925	Val Acc: 40
Train Epoch: 1 [6400/78200 (8%)]	Train Loss: 2.952683	Val Loss: 2.946594	Val Acc: 42
Train Epoch: 1 [7040/78200 (9%)]	Train Loss: 2.944937	Val Loss: 2.718711	Val Acc: 55
Train Epoch: 1 [7680/78200 (10%)]	Train Loss: 2.719187	Val Loss: 2.830173	Val Acc: 45
Train Epoch: 1 [8320/78200 (11%)]	Train Loss: 2.766412	Val Loss: 2.776024	Val Acc: 46
Train Epoch: 1 [8960/78200 (11%)]	Train Loss: 2.891896	Val Loss: 2.697720	Val Acc: 50
Train Epoch: 1 [9600/78200 (12%)]	Train Loss: 2.544365	Val Loss: 2.599824	Val Acc: 50
Train Epoch: 1 [10240/78200 (13%)]	Train Loss: 2.436346	Val Loss: 2.586120	Val Acc: 48
Train Epoch: 1 [10880/78200 (14%)]	Train Loss: 2.764769	Val Loss: 2.580021	Val Acc: 46
Train Epoch: 1 [11520/78200 (15%)]	Train Loss: 2.438565	Val Loss: 2.368138	Val Acc: 54
Train Epoch: 1 [12160/78200 (16%)]	Train Loss: 2.181853	Val Loss: 2.378751	Val Acc: 55
Train Epoch: 1 [12800/78200 (16%)]	Train Loss: 2.476721	Val Loss: 2.276208	Val Acc: 58
Train Epoch: 1 [13440/78200 (17%)]	Train Loss: 2.378292	Val Loss: 2.306041	Val Acc: 54
Train Epoch: 1 [14080/78200 (18%)]	Train Loss: 2.312474	Val Loss: 2.262479	Val Acc: 59
Train Epoch: 1 [14720/78200 (19%)]	Train Loss: 2.273106	Val Loss: 2.214136	Val Acc: 59
Train Epoch: 1 [15360/78200 (20%)]	Train Loss: 2.238169	Val Loss: 2.123904	Val Acc: 58
Train Epoch: 1 [16000/78200 (20%)]	Train Loss: 2.179245	Val Loss: 2.137803	Val Acc: 56
Train Epoch: 1 [16640/78200 (21%)]	Train Loss: 2.307715	Val Loss: 2.147200	Val Acc: 61
Train Epoch: 1 [17280/78200 (22%)]	Train Loss: 1.831136	Val Loss: 2.122643	Val Acc: 60
Train Epoch: 1 [17920/78200 (23%)]	Train Loss: 1.818524	Val Loss: 2.102695	Val Acc: 59
Train Epoch: 1 [18560/78200 (24%)]	Train Loss: 2.063186	Val Loss: 2.088313	Val Acc: 58
Train Epoch: 1 [19200/78200 (25%)]	Train Loss: 2.133839	Val Loss: 1.947754	Val Acc: 58
Train Epoch: 1 [19840/78200 (25%)]	Train Loss: 2.174226	Val Loss: 2.050798	Val Acc: 57
Train Epoch: 1 [20480/78200 (26%)]	Train Loss: 1.856226	Val Loss: 1.970676	Val Acc: 57
Train Epoch: 1 [21120/78200 (27%)]	Train Loss: 2.160807	Val Loss: 1.932509	Val Acc: 58
Train Epoch: 1 [21760/78200 (28%)]	Train Loss: 1.848608	Val Loss: 1.890885	Val Acc: 60
Train Epoch: 1 [22400/78200 (29%)]	Train Loss: 2.023553	Val Loss: 1.951972	Val Acc: 59
Train Epoch: 1 [23040/78200 (29%)]	Train Loss: 2.036047	Val Loss: 1.890069	Val Acc: 60
Train Epoch: 1 [23680/78200 (30%)]	Train Loss: 1.751580	Val Loss: 1.832605	Val Acc: 63
Train Epoch: 1 [24320/78200 (31%)]	Train Loss: 1.834763	Val Loss: 1.930403	Val Acc: 57
Train Epoch: 1 [24960/78200 (32%)]	Train Loss: 1.746692	Val Loss: 1.931986	Val Acc: 60
Train Epoch: 1 [25600/78200 (33%)]	Train Loss: 1.926887	Val Loss: 1.909093	Val Acc: 60
Train Epoch: 1 [26240/78200 (34%)]	Train Loss: 2.000106	Val Loss: 1.808746	Val Acc: 60
Train Epoch: 1 [26880/78200 (34%)]	Train Loss: 1.933217	Val Loss: 1.801609	Val Acc: 60
Train Epoch: 1 [27520/78200 (35%)]	Train Loss: 2.042204	Val Loss: 1.878247	Val Acc: 58
Train Epoch: 1 [28160/78200 (36%)]	Train Loss: 1.750793	Val Loss: 1.820675	Val Acc: 61
Train Epoch: 1 [28800/78200 (37%)]	Train Loss: 1.815332	Val Loss: 1.690891	Val Acc: 66
Train Epoch: 1 [29440/78200 (38%)]	Train Loss: 1.982324	Val Loss: 1.715398	Val Acc: 62
Train Epoch: 1 [30080/78200 (38%)]	Train Loss: 1.747614	Val Loss: 1.787028	Val Acc: 58
Train Epoch: 1 [30720/78200 (39%)]	Train Loss: 1.667972	Val Loss: 1.757086	Val Acc: 61
Train Epoch: 1 [31360/78200 (40%)]	Train Loss: 1.754031	Val Loss: 1.828318	Val Acc: 59
Train Epoch: 1 [32000/78200 (41%)]	Train Loss: 1.616444	Val Loss: 1.763405	Val Acc: 61
Train Epoch: 1 [32640/78200 (42%)]	Train Loss: 1.999897	Val Loss: 1.652187	Val Acc: 64
Train Epoch: 1 [33280/78200 (43%)]	Train Loss: 1.874721	Val Loss: 1.763682	Val Acc: 59
Train Epoch: 1 [33920/78200 (43%)]	Train Loss: 1.587447	Val Loss: 1.808988	Val Acc: 58
Train Epoch: 1 [34560/78200 (44%)]	Train Loss: 1.754050	Val Loss: 1.617028	Val Acc: 65
Train Epoch: 1 [35200/78200 (45%)]	Train Loss: 1.875779	Val Loss: 1.732257	Val Acc: 59
Train Epoch: 1 [35840/78200 (46%)]	Train Loss: 1.659305	Val Loss: 1.698362	Val Acc: 58
Train Epoch: 1 [36480/78200 (47%)]	Train Loss: 1.425621	Val Loss: 1.653554	Val Acc: 64
Train Epoch: 1 [37120/78200 (47%)]	Train Loss: 1.638336	Val Loss: 1.706174	Val Acc: 59
Train Epoch: 1 [37760/78200 (48%)]	Train Loss: 1.679379	Val Loss: 1.612795	Val Acc: 67
Train Epoch: 1 [38400/78200 (49%)]	Train Loss: 1.750636	Val Loss: 1.619934	Val Acc: 65
Train Epoch: 1 [39040/78200 (50%)]	Train Loss: 1.681580	Val Loss: 1.522756	Val Acc: 68
Train Epoch: 1 [39680/78200 (51%)]	Train Loss: 1.655589	Val Loss: 1.605861	Val Acc: 63
Train Epoch: 1 [40320/78200 (52%)]	Train Loss: 1.540093	Val Loss: 1.581335	Val Acc: 64
Train Epoch: 1 [40960/78200 (52%)]	Train Loss: 1.641123	Val Loss: 1.574099	Val Acc: 62
Train Epoch: 1 [41600/78200 (53%)]	Train Loss: 1.438142	Val Loss: 1.584933	Val Acc: 64
Train Epoch: 1 [42240/78200 (54%)]	Train Loss: 1.573988	Val Loss: 1.516617	Val Acc: 67
Train Epoch: 1 [42880/78200 (55%)]	Train Loss: 1.512119	Val Loss: 1.609664	Val Acc: 60
Train Epoch: 1 [43520/78200 (56%)]	Train Loss: 1.871201	Val Loss: 1.583611	Val Acc: 64
Train Epoch: 1 [44160/78200 (56%)]	Train Loss: 1.576668	Val Loss: 1.434020	Val Acc: 69
Train Epoch: 1 [44800/78200 (57%)]	Train Loss: 1.897302	Val Loss: 1.574715	Val Acc: 61
Train Epoch: 1 [45440/78200 (58%)]	Train Loss: 1.741245	Val Loss: 1.375140	Val Acc: 70
Train Epoch: 1 [46080/78200 (59%)]	Train Loss: 1.692860	Val Loss: 1.535959	Val Acc: 63
Train Epoch: 1 [46720/78200 (60%)]	Train Loss: 1.192131	Val Loss: 1.355318	Val Acc: 68
Train Epoch: 1 [47360/78200 (61%)]	Train Loss: 1.459896	Val Loss: 1.458750	Val Acc: 66
Train Epoch: 1 [48000/78200 (61%)]	Train Loss: 1.675598	Val Loss: 1.487534	Val Acc: 65
Train Epoch: 1 [48640/78200 (62%)]	Train Loss: 1.413978	Val Loss: 1.504169	Val Acc: 65
Train Epoch: 1 [49280/78200 (63%)]	Train Loss: 1.283129	Val Loss: 1.581575	Val Acc: 60
Train Epoch: 1 [49920/78200 (64%)]	Train Loss: 1.550071	Val Loss: 1.462765	Val Acc: 67
Train Epoch: 1 [50560/78200 (65%)]	Train Loss: 1.465274	Val Loss: 1.461861	Val Acc: 66
Train Epoch: 1 [51200/78200 (65%)]	Train Loss: 1.540368	Val Loss: 1.517218	Val Acc: 64
Train Epoch: 1 [51840/78200 (66%)]	Train Loss: 1.597231	Val Loss: 1.333572	Val Acc: 69
Train Epoch: 1 [52480/78200 (67%)]	Train Loss: 1.643262	Val Loss: 1.423878	Val Acc: 66
Train Epoch: 1 [53120/78200 (68%)]	Train Loss: 1.567106	Val Loss: 1.491934	Val Acc: 65
Train Epoch: 1 [53760/78200 (69%)]	Train Loss: 1.348096	Val Loss: 1.440902	Val Acc: 65
Train Epoch: 1 [54400/78200 (70%)]	Train Loss: 1.359418	Val Loss: 1.420067	Val Acc: 66
Train Epoch: 1 [55040/78200 (70%)]	Train Loss: 1.499088	Val Loss: 1.461714	Val Acc: 65
Train Epoch: 1 [55680/78200 (71%)]	Train Loss: 1.705776	Val Loss: 1.386459	Val Acc: 66
Train Epoch: 1 [56320/78200 (72%)]	Train Loss: 1.613936	Val Loss: 1.444384	Val Acc: 69
Train Epoch: 1 [56960/78200 (73%)]	Train Loss: 1.247977	Val Loss: 1.397318	Val Acc: 67
Train Epoch: 1 [57600/78200 (74%)]	Train Loss: 1.411994	Val Loss: 1.368367	Val Acc: 69
Train Epoch: 1 [58240/78200 (74%)]	Train Loss: 1.558014	Val Loss: 1.342661	Val Acc: 67
Train Epoch: 1 [58880/78200 (75%)]	Train Loss: 1.346758	Val Loss: 1.394469	Val Acc: 66
Train Epoch: 1 [59520/78200 (76%)]	Train Loss: 1.269857	Val Loss: 1.408648	Val Acc: 66
Train Epoch: 1 [60160/78200 (77%)]	Train Loss: 1.308352	Val Loss: 1.342263	Val Acc: 67
Train Epoch: 1 [60800/78200 (78%)]	Train Loss: 1.555393	Val Loss: 1.404012	Val Acc: 69
